NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:01:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:59:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:00:00,0
LST,0:00:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,|-1 day, 23:58:00|,0:00:00
MNG,|-1 day, 23:59:00|,0:01:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:02:00,0
LST,0:03:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,|-1 day, 23:59:00|,0:00:00
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:02:00,0
NRW,0,0:00:00
DIS,0:00:00,0:02:00
SMK,0:03:00,0:03:00
IPS,0:01:00,0:01:00
MNG,0:01:00,0:02:00
COL,0:00:00,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:03:00,0
NRW,0,0:00:00
DIS,0:00:00,0:02:00
SMK,0:03:00,0:03:00
IPS,0:02:00,0:02:00
MNG,0:03:00,0:04:00
COL,0:03:00,0:02:00
SRA,0:05:00,0
LST,0:05:00,0
NRW,0,|-1 day, 23:59:00|
DIS,|-1 day, 23:58:00|,0:00:00
SMK,|-1 day, 23:59:00|,0:00:00
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:01:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,|-1 day, 23:59:00|,|-1 day, 23:59:00|
IPS,|-1 day, 23:56:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:02:00,0
LST,0:04:00,0
NRW,0,0:00:00
DIS,0:00:00,0:01:00
SMK,0:01:00,0:02:00
IPS,|-1 day, 23:59:00|,0:00:00
MNG,0:00:00,0:01:00
COL,|-1 day, 23:59:00|,|-1 day, 23:59:00|
SRA,0:04:00,0
LST,0:05:00,0
NRW,0,|-1 day, 23:59:00|
DIS,|-1 day, 23:58:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,|-1 day, 23:58:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:03:00,0
LST,0:03:00,0
NRW,0,0:00:00
DIS,0:00:00,0:02:00
SMK,0:02:00,0:03:00
IPS,0:00:00,|-1 day, 23:59:00|
MNG,0:00:00,0:01:00
COL,0:00:00,0:00:00
SRA,0:00:00,0
LST,0:00:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:59:00|,0:01:00
SMK,0:04:00,0:04:00
IPS,0:01:00,0:00:00
MNG,0:00:00,0:01:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:04:00,0
NRW,0,|-1 day, 23:59:00|
DIS,|-1 day, 23:58:00|,0:00:00
SMK,|-1 day, 23:59:00|,0:00:00
IPS,|-1 day, 23:57:00|,0:00:00
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:59:00|,|-1 day, 23:59:00|
SRA,0:02:00,0
LST,0:05:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,|-1 day, 23:59:00|,|-1 day, 23:59:00|
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:57:00|,|-1 day, 23:59:00|
SRA,|-1 day, 23:59:00|,0
LST,0:00:00,0
NRW,0,0:00:00
DIS,0:01:00,0:02:00
SMK,0:05:00,0:06:00
IPS,0:04:00,0:04:00
MNG,0:04:00,0:05:00
COL,0:04:00,0:03:00
SRA,0:14:00,0
LST,0:16:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,0:01:00,0:01:00
IPS,|-1 day, 23:58:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:11:00,0
LST,0:15:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SMK,|-1 day, 23:58:00|,|-1 day, 23:59:00|
IPS,|-1 day, 23:56:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:58:00|,0:00:00
COL,|-1 day, 23:59:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:01:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:59:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:01:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:58:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,|-1 day, 23:57:00|,|-1 day, 23:59:00|
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:03:00,0
LST,0:03:00,0
NRW,0,0:00:00
DIS,|-1 day, 23:59:00|,0:00:00
SMK,0:00:00,0:00:00
IPS,0:00:00,0:00:00
MNG,|-1 day, 23:59:00|,0:00:00
COL,|-1 day, 23:58:00|,|-1 day, 23:59:00|
SRA,0:01:00,0
LST,0:02:00,0
